monthly_income,food_monthly_budget,food_remaining,days_left,days_in_month,planned_food_per_day,food_remaining_per_day,tdee,training_frequency,budget_style,convenience_need,vegetarian_day,goal_fat_loss,goal_muscle_gain,goal_maintain,goal_healthy_eating,sleep_quality_score,injury_risk,time_pressure,stress_risk,budget_pressure,high_protein_preference,vegetarian_preference,action,policy_score,label
28000000,7722806.94,4337644.94,24,31,249122.8,180735.21,2858,4,emotional,0.3567,0,1,0,0,1,0.25,1,0.3798,0,0,1,0,sweet_treat,0.02,0
7000000,2480129.31,531113.42,21,31,80004.17,25291.12,1939,4,balanced,0.0414,0,0,0,0,1,0.78,0,0.2684,0,0,0,1,home_high_protein,0.49,0
7000000,2480129.31,531113.42,21,31,80004.17,25291.12,1939,4,balanced,0.0414,0,0,0,0,1,0.78,0,0.2684,0,0,0,1,eat_out_controlled,0.02,0
7000000,2480129.31,531113.42,21,31,80004.17,25291.12,1939,4,balanced,0.0414,0,0,0,0,1,0.78,0,0.2684,0,0,0,1,meal_prep,0.49,0
7000000,2480129.31,531113.42,21,31,80004.17,25291.12,1939,4,balanced,0.0414,0,0,0,0,1,0.78,0,0.2684,0,0,0,1,snack_recovery,0.21,0
7000000,2480129.31,531113.42,21,31,80004.17,25291.12,1939,4,balanced,0.0414,0,0,0,0,1,0.78,0,0.2684,0,0,0,1,vegetarian_meal,0.57,0
7000000,2480129.31,531113.42,21,31,80004.17,25291.12,1939,4,balanced,0.0414,0,0,0,0,1,0.78,0,0.2684,0,0,0,1,sweet_treat,0.02,0
12000000,4386186.06,3895823.43,21,30,146206.2,185515.4,1609,3,balanced,0.3466,0,0,1,0,1,0.25,1,0.9731,1,0,1,0,home_high_protein,0.98,1
12000000,4386186.06,3895823.43,21,30,146206.2,185515.4,1609,3,balanced,0.3466,0,0,1,0,1,0.25,1,0.9731,1,0,1,0,eat_out_controlled,0.51,0
12000000,4386186.06,3895823.43,21,30,146206.2,185515.4,1609,3,balanced,0.3466,0,0,1,0,1,0.25,1,0.9731,1,0,1,0,meal_prep,0.98,1
12000000,4386186.06,3895823.43,21,30,146206.2,185515.4,1609,3,balanced,0.3466,0,0,1,0,1,0.25,1,0.9731,1,0,1,0,snack_recovery,0.98,1
12000000,4386186.06,3895823.43,21,30,146206.2,185515.4,1609,3,balanced,0.3466,0,0,1,0,1,0.25,1,0.9731,1,0,1,0,vegetarian_meal,0.45,0
12000000,4386186.06,3895823.43,21,30,146206.2,185515.4,1609,3,balanced,0.3466,0,0,1,0,1,0.25,1,0.9731,1,0,1,0,sweet_treat,0.02,0
5000000,1395794.88,1234997.16,19,28,49849.82,64999.85,2334,3,comfort,0.2108,1,1,0,0,0,0.25,1,0.5755,0,0,1,1,home_high_protein,0.98,1
5000000,1395794.88,1234997.16,19,28,49849.82,64999.85,2334,3,comfort,0.2108,1,1,0,0,0,0.25,1,0.5755,0,0,1,1,eat_out_controlled,0.28,0
5000000,1395794.88,1234997.16,19,28,49849.82,64999.85,2334,3,comfort,0.2108,1,1,0,0,0,0.25,1,0.5755,0,0,1,1,meal_prep,0.98,1
5000000,1395794.88,1234997.16,19,28,49849.82,64999.85,2334,3,comfort,0.2108,1,1,0,0,0,0.25,1,0.5755,0,0,1,1,snack_recovery,0.9,1
5000000,1395794.88,1234997.16,19,28,49849.82,64999.85,2334,3,comfort,0.2108,1,1,0,0,0,0.25,1,0.5755,0,0,1,1,vegetarian_meal,0.89,1
5000000,1395794.88,1234997.16,19,28,49849.82,64999.85,2334,3,comfort,0.2108,1,1,0,0,0,0.25,1,0.5755,0,0,1,1,sweet_treat,0.06,0
12000000,5613807.96,2140428.83,8,31,181090.58,267553.6,2795,0,comfort,0.4709,0,0,0,0,1,0.78,1,0.3447,0,0,0,0,home_high_protein,0.77,1
12000000,5613807.96,2140428.83,8,31,181090.58,267553.6,2795,0,comfort,0.4709,0,0,0,0,1,0.78,1,0.3447,0,0,0,0,eat_out_controlled,0.54,0
12000000,5613807.96,2140428.83,8,31,181090.58,267553.6,2795,0,comfort,0.4709,0,0,0,0,1,0.78,1,0.3447,0,0,0,0,meal_prep,0.77,1
12000000,5613807.96,2140428.83,8,31,181090.58,267553.6,2795,0,comfort,0.4709,0,0,0,0,1,0.78,1,0.3447,0,0,0,0,snack_recovery,0.66,1
12000000,5613807.96,2140428.83,8,31,181090.58,267553.6,2795,0,comfort,0.4709,0,0,0,0,1,0.78,1,0.3447,0,0,0,0,vegetarian_meal,0.65,1
12000000,5613807.96,2140428.83,8,31,181090.58,267553.6,2795,0,comfort,0.4709,0,0,0,0,1,0.78,1,0.3447,0,0,0,0,sweet_treat,0.42,0
9000000,2834624.2,1173167.05,1,29,97745.66,1173167.05,3040,2,emotional,0.9317,0,0,1,0,0,0.92,0,0.5082,0,0,1,1,home_high_protein,0.77,1
9000000,2834624.2,1173167.05,1,29,97745.66,1173167.05,3040,2,emotional,0.9317,0,0,1,0,0,0.92,0,0.5082,0,0,1,1,eat_out_controlled,0.63,1
9000000,2834624.2,1173167.05,1,29,97745.66,1173167.05,3040,2,emotional,0.9317,0,0,1,0,0,0.92,0,0.5082,0,0,1,1,meal_prep,0.98,1
9000000,2834624.2,1173167.05,1,29,97745.66,1173167.05,3040,2,emotional,0.9317,0,0,1,0,0,0.92,0,0.5082,0,0,1,1,snack_recovery,0.98,1
9000000,2834624.2,1173167.05,1,29,97745.66,1173167.05,3040,2,emotional,0.9317,0,0,1,0,0,0.92,0,0.5082,0,0,1,1,vegetarian_meal,0.61,0
9000000,2834624.2,1173167.05,1,29,97745.66,1173167.05,3040,2,emotional,0.9317,0,0,1,0,0,0.92,0,0.5082,0,0,1,1,sweet_treat,0.34,0
5000000,1333518.65,511080.32,27,29,45983.4,18928.9,2665,1,strict,0.7875,0,1,1,0,1,0.5,0,0.1837,0,1,1,0,home_high_protein,0.95,1
5000000,1333518.65,511080.32,27,29,45983.4,18928.9,2665,1,strict,0.7875,0,1,1,0,1,0.5,0,0.1837,0,1,1,0,eat_out_controlled,0.02,0
5000000,1333518.65,511080.32,27,29,45983.4,18928.9,2665,1,strict,0.7875,0,1,1,0,1,0.5,0,0.1837,0,1,1,0,meal_prep,0.98,1
5000000,1333518.65,511080.32,27,29,45983.4,18928.9,2665,1,strict,0.7875,0,1,1,0,1,0.5,0,0.1837,0,1,1,0,snack_recovery,0.13,0
5000000,1333518.65,511080.32,27,29,45983.4,18928.9,2665,1,strict,0.7875,0,1,1,0,1,0.5,0,0.1837,0,1,1,0,vegetarian_meal,0.47,0
5000000,1333518.65,511080.32,27,29,45983.4,18928.9,2665,1,strict,0.7875,0,1,1,0,1,0.5,0,0.1837,0,1,1,0,sweet_treat,0.02,0
12000000,2918948.49,2791042.78,5,30,97298.28,558208.56,2849,1,strict,0.1925,0,0,1,0,1,0.78,0,0.5544,0,1,1,0,home_high_protein,0.98,1
12000000,2918948.49,2791042.78,5,30,97298.28,558208.56,2849,1,strict,0.1925,0,0,1,0,1,0.78,0,0.5544,0,1,1,0,eat_out_controlled,0.07,0
12000000,2918948.49,2791042.78,5,30,97298.28,558208.56,2849,1,strict,0.1925,0,0,1,0,1,0.78,0,0.5544,0,1,1,0,meal_prep,0.98,1
12000000,2918948.49,2791042.78,5,30,97298.28,558208.56,2849,1,strict,0.1925,0,0,1,0,1,0.78,0,0.5544,0,1,1,0,snack_recovery,0.55,0
12000000,2918948.49,2791042.78,5,30,97298.28,558208.56,2849,1,strict,0.1925,0,0,1,0,1,0.78,0,0.5544,0,1,1,0,vegetarian_meal,0.77,1
12000000,2918948.49,2791042.78,5,30,97298.28,558208.56,2849,1,strict,0.1925,0,0,1,0,1,0.78,0,0.5544,0,1,1,0,sweet_treat,0.02,0
9000000,3114152.28,2176083.57,27,28,111219.72,80595.69,1711,0,balanced,0.7718,0,1,0,0,1,0.5,0,0.868,0,0,1,0,home_high_protein,0.87,1
9000000,3114152.28,2176083.57,27,28,111219.72,80595.69,1711,0,balanced,0.7718,0,1,0,0,1,0.5,0,0.868,0,0,1,0,eat_out_controlled,0.19,0
9000000,3114152.28,2176083.57,27,28,111219.72,80595.69,1711,0,balanced,0.7718,0,1,0,0,1,0.5,0,0.868,0,0,1,0,meal_prep,0.98,1
9000000,3114152.28,2176083.57,27,28,111219.72,80595.69,1711,0,balanced,0.7718,0,1,0,0,1,0.5,0,0.868,0,0,1,0,snack_recovery,0.59,0
9000000,3114152.28,2176083.57,27,28,111219.72,80595.69,1711,0,balanced,0.7718,0,1,0,0,1,0.5,0,0.868,0,0,1,0,vegetarian_meal,0.65,1
9000000,3114152.28,2176083.57,27,28,111219.72,80595.69,1711,0,balanced,0.7718,0,1,0,0,1,0.5,0,0.868,0,0,1,0,sweet_treat,0.02,0
5000000,1747000.16,966929.41,29,28,62392.86,33342.39,2302,1,strict,0.3338,0,0,0,0,1,0.78,0,0.5071,0,1,0,0,home_high_protein,0.49,0
5000000,1747000.16,966929.41,29,28,62392.86,33342.39,2302,1,strict,0.3338,0,0,0,0,1,0.78,0,0.5071,0,1,0,0,eat_out_controlled,0.02,0
5000000,1747000.16,966929.41,29,28,62392.86,33342.39,2302,1,strict,0.3338,0,0,0,0,1,0.78,0,0.5071,0,1,0,0,meal_prep,0.49,0
5000000,1747000.16,966929.41,29,28,62392.86,33342.39,2302,1,strict,0.3338,0,0,0,0,1,0.78,0,0.5071,0,1,0,0,snack_recovery,0.02,0
5000000,1747000.16,966929.41,29,28,62392.86,33342.39,2302,1,strict,0.3338,0,0,0,0,1,0.78,0,0.5071,0,1,0,0,vegetarian_meal,0.49,0
5000000,1747000.16,966929.41,29,28,62392.86,33342.39,2302,1,strict,0.3338,0,0,0,0,1,0.78,0,0.5071,0,1,0,0,sweet_treat,0.02,0
9000000,3982139.78,1879305.37,27,30,132737.99,69603.9,1930,2,balanced,0.3175,0,1,0,0,0,0.78,0,0.2952,0,1,1,0,home_high_protein,0.75,1
9000000,3982139.78,1879305.37,27,30,132737.99,69603.9,1930,2,balanced,0.3175,0,1,0,0,0,0.78,0,0.2952,0,1,1,0,eat_out_controlled,0.02,0
9000000,3982139.78,1879305.37,27,30,132737.99,69603.9,1930,2,balanced,0.3175,0,1,0,0,0,0.78,0,0.2952,0,1,1,0,meal_prep,0.75,1
9000000,3982139.78,1879305.37,27,30,132737.99,69603.9,1930,2,balanced,0.3175,0,1,0,0,0,0.78,0,0.2952,0,1,1,0,snack_recovery,0.02,0
9000000,3982139.78,1879305.37,27,30,132737.99,69603.9,1930,2,balanced,0.3175,0,1,0,0,0,0.78,0,0.2952,0,1,1,0,vegetarian_meal,0.41,0
9000000,3982139.78,1879305.37,27,30,132737.99,69603.9,1930,2,balanced,0.3175,0,1,0,0,0,0.78,0,0.2952,0,1,1,0,sweet_treat,0.02,0
28000000,10506832.64,8651332.28,22,31,338930.09,393242.38,2450,6,strict,0.3511,0,1,0,0,0,0.25,1,0.0517,0,1,1,0,home_high_protein,0.98,1
28000000,10506832.64,8651332.28,22,31,338930.09,393242.38,2450,6,strict,0.3511,0,1,0,0,0,0.25,1,0.0517,0,1,1,0,eat_out_controlled,0.02,0
28000000,10506832.64,8651332.28,22,31,338930.09,393242.38,2450,6,strict,0.3511,0,1,0,0,0,0.25,1,0.0517,0,1,1,0,meal_prep,0.98,1
28000000,10506832.64,8651332.28,22,31,338930.09,393242.38,2450,6,strict,0.3511,0,1,0,0,0,0.25,1,0.0517,0,1,1,0,snack_recovery,0.55,0
28000000,10506832.64,8651332.28,22,31,338930.09,393242.38,2450,6,strict,0.3511,0,1,0,0,0,0.25,1,0.0517,0,1,1,0,vegetarian_meal,0.81,1
28000000,10506832.64,8651332.28,22,31,338930.09,393242.38,2450,6,strict,0.3511,0,1,0,0,0,0.25,1,0.0517,0,1,1,0,sweet_treat,0.02,0
28000000,10152588.14,3172797.48,23,30,338419.6,137947.72,2584,6,comfort,0.0916,0,0,0,0,1,0.15,0,0.7938,0,0,0,0,home_high_protein,0.29,0
28000000,10152588.14,3172797.48,23,30,338419.6,137947.72,2584,6,comfort,0.0916,0,0,0,0,1,0.15,0,0.7938,0,0,0,0,eat_out_controlled,0.1,0
28000000,10152588.14,3172797.48,23,30,338419.6,137947.72,2584,6,comfort,0.0916,0,0,0,0,1,0.15,0,0.7938,0,0,0,0,meal_prep,0.67,1
28000000,10152588.14,3172797.48,23,30,338419.6,137947.72,2584,6,comfort,0.0916,0,0,0,0,1,0.15,0,0.7938,0,0,0,0,snack_recovery,0.56,0
28000000,10152588.14,3172797.48,23,30,338419.6,137947.72,2584,6,comfort,0.0916,0,0,0,0,1,0.15,0,0.7938,0,0,0,0,vegetarian_meal,0.17,0
28000000,10152588.14,3172797.48,23,30,338419.6,137947.72,2584,6,comfort,0.0916,0,0,0,0,1,0.15,0,0.7938,0,0,0,0,sweet_treat,0.02,0
7000000,1316095.47,950811.99,30,28,47003.41,31693.73,1959,2,balanced,0.4074,0,0,0,0,1,0.92,0,0.7629,0,1,0,0,home_high_protein,0.65,1
7000000,1316095.47,950811.99,30,28,47003.41,31693.73,1959,2,balanced,0.4074,0,0,0,0,1,0.92,0,0.7629,0,1,0,0,eat_out_controlled,0.23,0
7000000,1316095.47,950811.99,30,28,47003.41,31693.73,1959,2,balanced,0.4074,0,0,0,0,1,0.92,0,0.7629,0,1,0,0,meal_prep,0.87,1
7000000,1316095.47,950811.99,30,28,47003.41,31693.73,1959,2,balanced,0.4074,0,0,0,0,1,0.92,0,0.7629,0,1,0,0,snack_recovery,0.41,0
7000000,1316095.47,950811.99,30,28,47003.41,31693.73,1959,2,balanced,0.4074,0,0,0,0,1,0.92,0,0.7629,0,1,0,0,vegetarian_meal,0.65,1
7000000,1316095.47,950811.99,30,28,47003.41,31693.73,1959,2,balanced,0.4074,0,0,0,0,1,0.92,0,0.7629,0,1,0,0,sweet_treat,0.02,0
12000000,3555505.58,1461159.7,4,31,114693.73,365289.92,1961,1,emotional,0.5283,0,0,1,0,0,0.92,0,0.1187,0,0,1,0,home_high_protein,0.89,1
12000000,3555505.58,1461159.7,4,31,114693.73,365289.92,1961,1,emotional,0.5283,0,0,1,0,0,0.92,0,0.1187,0,0,1,0,eat_out_controlled,0.53,0
12000000,3555505.58,1461159.7,4,31,114693.73,365289.92,1961,1,emotional,0.5283,0,0,1,0,0,0.92,0,0.1187,0,0,1,0,meal_prep,0.89,1
12000000,3555505.58,1461159.7,4,31,114693.73,365289.92,1961,1,emotional,0.5283,0,0,1,0,0,0.92,0,0.1187,0,0,1,0,snack_recovery,0.89,1
12000000,3555505.58,1461159.7,4,31,114693.73,365289.92,1961,1,emotional,0.5283,0,0,1,0,0,0.92,0,0.1187,0,0,1,0,vegetarian_meal,0.41,0
12000000,3555505.58,1461159.7,4,31,114693.73,365289.92,1961,1,emotional,0.5283,0,0,1,0,0,0.92,0,0.1187,0,0,1,0,sweet_treat,0.46,0
7000000,2053016.87,1516702.23,15,31,66226.35,101113.48,2502,3,emotional,0.2229,1,0,0,0,1,0.5,0,0.6419,0,0,0,0,home_high_protein,0.73,1
7000000,2053016.87,1516702.23,15,31,66226.35,101113.48,2502,3,emotional,0.2229,1,0,0,0,1,0.5,0,0.6419,0,0,0,0,eat_out_controlled,0.57,0
7000000,2053016.87,1516702.23,15,31,66226.35,101113.48,2502,3,emotional,0.2229,1,0,0,0,1,0.5,0,0.6419,0,0,0,0,meal_prep,0.73,1
7000000,2053016.87,1516702.23,15,31,66226.35,101113.48,2502,3,emotional,0.2229,1,0,0,0,1,0.5,0,0.6419,0,0,0,0,snack_recovery,0.57,0
7000000,2053016.87,1516702.23,15,31,66226.35,101113.48,2502,3,emotional,0.2229,1,0,0,0,1,0.5,0,0.6419,0,0,0,0,vegetarian_meal,0.93,1
7000000,2053016.87,1516702.23,15,31,66226.35,101113.48,2502,3,emotional,0.2229,1,0,0,0,1,0.5,0,0.6419,0,0,0,0,sweet_treat,0.5,0
45000000,9650123.1,8799664.04,19,29,332762.87,463140.21,2958,5,balanced,0.629,0,1,0,0,0,0.15,0,0.4878,0,1,1,1,home_high_protein,0.98,1
45000000,9650123.1,8799664.04,19,29,332762.87,463140.21,2958,5,balanced,0.629,0,1,0,0,0,0.15,0,0.4878,0,1,1,1,eat_out_controlled,0.13,0
45000000,9650123.1,8799664.04,19,29,332762.87,463140.21,2958,5,balanced,0.629,0,1,0,0,0,0.15,0,0.4878,0,1,1,1,meal_prep,0.98,1
45000000,9650123.1,8799664.04,19,29,332762.87,463140.21,2958,5,balanced,0.629,0,1,0,0,0,0.15,0,0.4878,0,1,1,1,snack_recovery,0.63,1
45000000,9650123.1,8799664.04,19,29,332762.87,463140.21,2958,5,balanced,0.629,0,1,0,0,0,0.15,0,0.4878,0,1,1,1,vegetarian_meal,0.98,1
45000000,9650123.1,8799664.04,19,29,332762.87,463140.21,2958,5,balanced,0.629,0,1,0,0,0,0.15,0,0.4878,0,1,1,1,sweet_treat,0.02,0
12000000,3670224.88,2283330.91,18,31,118394.35,126851.72,1916,3,emotional,0.0465,0,1,1,0,1,0.25,0,0.3178,1,0,1,0,home_high_protein,0.98,1
12000000,3670224.88,2283330.91,18,31,118394.35,126851.72,1916,3,emotional,0.0465,0,1,1,0,1,0.25,0,0.3178,1,0,1,0,eat_out_controlled,0.25,0
12000000,3670224.88,2283330.91,18,31,118394.35,126851.72,1916,3,emotional,0.0465,0,1,1,0,1,0.25,0,0.3178,1,0,1,0,meal_prep,0.98,1
12000000,3670224.88,2283330.91,18,31,118394.35,126851.72,1916,3,emotional,0.0465,0,1,1,0,1,0.25,0,0.3178,1,0,1,0,snack_recovery,0.89,1
12000000,3670224.88,2283330.91,18,31,118394.35,126851.72,1916,3,emotional,0.0465,0,1,1,0,1,0.25,0,0.3178,1,0,1,0,vegetarian_meal,0.63,1
12000000,3670224.88,2283330.91,18,31,118394.35,126851.72,1916,3,emotional,0.0465,0,1,1,0,1,0.25,0,0.3178,1,0,1,0,sweet_treat,0.02,0
7000000,1909354.48,773872.36,16,31,61592.08,48367.02,1752,0,strict,0.0326,0,0,0,1,0,0.15,0,0.6691,0,1,0,1,home_high_protein,0.57,0
7000000,1909354.48,773872.36,16,31,61592.08,48367.02,1752,0,strict,0.0326,0,0,0,1,0,0.15,0,0.6691,0,1,0,1,eat_out_controlled,0.02,0
7000000,1909354.48,773872.36,16,31,61592.08,48367.02,1752,0,strict,0.0326,0,0,0,1,0,0.15,0,0.6691,0,1,0,1,meal_prep,0.73,1
7000000,1909354.48,773872.36,16,31,61592.08,48367.02,1752,0,strict,0.0326,0,0,0,1,0,0.15,0,0.6691,0,1,0,1,snack_recovery,0.19,0
7000000,1909354.48,773872.36,16,31,61592.08,48367.02,1752,0,strict,0.0326,0,0,0,1,0,0.15,0,0.6691,0,1,0,1,vegetarian_meal,0.89,1
7000000,1909354.48,773872.36,16,31,61592.08,48367.02,1752,0,strict,0.0326,0,0,0,1,0,0.15,0,0.6691,0,1,0,1,sweet_treat,0.02,0
5000000,1102002.92,947212.71,16,28,39357.25,59200.79,2208,3,comfort,0.1946,0,1,0,0,1,0.78,0,0.8817,0,1,1,0,home_high_protein,0.98,1
5000000,1102002.92,947212.71,16,28,39357.25,59200.79,2208,3,comfort,0.1946,0,1,0,0,1,0.78,0,0.8817,0,1,1,0,eat_out_controlled,0.32,0
5000000,1102002.92,947212.71,16,28,39357.25,59200.79,2208,3,comfort,0.1946,0,1,0,0,1,0.78,0,0.8817,0,1,1,0,meal_prep,0.98,1
5000000,1102002.92,947212.71,16,28,39357.25,59200.79,2208,3,comfort,0.1946,0,1,0,0,1,0.78,0,0.8817,0,1,1,0,snack_recovery,0.66,1
5000000,1102002.92,947212.71,16,28,39357.25,59200.79,2208,3,comfort,0.1946,0,1,0,0,1,0.78,0,0.8817,0,1,1,0,vegetarian_meal,0.85,1
5000000,1102002.92,947212.71,16,28,39357.25,59200.79,2208,3,comfort,0.1946,0,1,0,0,1,0.78,0,0.8817,0,1,1,0,sweet_treat,0.02,0
28000000,6383782.44,5532068.23,19,28,227992.23,291161.49,2155,0,balanced,0.6945,0,0,1,0,0,0.92,0,0.2405,0,1,1,1,home_high_protein,0.98,1
28000000,6383782.44,5532068.23,19,28,227992.23,291161.49,2155,0,balanced,0.6945,0,0,1,0,0,0.92,0,0.2405,0,1,1,1,eat_out_controlled,0.27,0
28000000,6383782.44,5532068.23,19,28,227992.23,291161.49,2155,0,balanced,0.6945,0,0,1,0,0,0.92,0,0.2405,0,1,1,1,meal_prep,0.98,1
28000000,6383782.44,5532068.23,19,28,227992.23,291161.49,2155,0,balanced,0.6945,0,0,1,0,0,0.92,0,0.2405,0,1,1,1,snack_recovery,0.75,1
28000000,6383782.44,5532068.23,19,28,227992.23,291161.49,2155,0,balanced,0.6945,0,0,1,0,0,0.92,0,0.2405,0,1,1,1,vegetarian_meal,0.89,1
28000000,6383782.44,5532068.23,19,28,227992.23,291161.49,2155,0,balanced,0.6945,0,0,1,0,0,0.92,0,0.2405,0,1,1,1,sweet_treat,0.02,0
5000000,1731635.36,858386.19,12,28,61844.12,71532.18,1577,0,balanced,0.0001,0,1,0,0,1,0.92,0,0.4366,1,0,1,0,home_high_protein,0.98,1
5000000,1731635.36,858386.19,12,28,61844.12,71532.18,1577,0,balanced,0.0001,0,1,0,0,1,0.92,0,0.4366,1,0,1,0,eat_out_controlled,0.31,0
5000000,1731635.36,858386.19,12,28,61844.12,71532.18,1577,0,balanced,0.0001,0,1,0,0,1,0.92,0,0.4366,1,0,1,0,meal_prep,0.98,1
5000000,1731635.36,858386.19,12,28,61844.12,71532.18,1577,0,balanced,0.0001,0,1,0,0,1,0.92,0,0.4366,1,0,1,0,snack_recovery,0.69,1
5000000,1731635.36,858386.19,12,28,61844.12,71532.18,1577,0,balanced,0.0001,0,1,0,0,1,0.92,0,0.4366,1,0,1,0,vegetarian_meal,0.81,1
5000000,1731635.36,858386.19,12,28,61844.12,71532.18,1577,0,balanced,0.0001,0,1,0,0,1,0.92,0,0.4366,1,0,1,0,sweet_treat,0.02,0
12000000,2413874.25,623663.68,28,28,86209.79,22273.7,2507,3,emotional,0.1673,0,1,0,0,0,0.92,1,0.0286,0,1,1,0,home_high_protein,0.87,1
12000000,2413874.25,623663.68,28,28,86209.79,22273.7,2507,3,emotional,0.1673,0,1,0,0,0,0.92,1,0.0286,0,1,1,0,eat_out_controlled,0.02,0
12000000,2413874.25,623663.68,28,28,86209.79,22273.7,2507,3,emotional,0.1673,0,1,0,0,0,0.92,1,0.0286,0,1,1,0,meal_prep,0.87,1
12000000,2413874.25,623663.68,28,28,86209.79,22273.7,2507,3,emotional,0.1673,0,1,0,0,0,0.92,1,0.0286,0,1,1,0,snack_recovery,0.11,0
12000000,2413874.25,623663.68,28,28,86209.79,22273.7,2507,3,emotional,0.1673,0,1,0,0,0,0.92,1,0.0286,0,1,1,0,vegetarian_meal,0.29,0
12000000,2413874.25,623663.68,28,28,86209.79,22273.7,2507,3,emotional,0.1673,0,1,0,0,0,0.92,1,0.0286,0,1,1,0,sweet_treat,0.02,0
9000000,3911986.92,1543141.16,30,29,134896.1,51438.04,2036,2,balanced,0.7035,0,0,0,0,1,0.5,0,0.272,0,0,0,0,home_high_protein,0.25,0
9000000,3911986.92,1543141.16,30,29,134896.1,51438.04,2036,2,balanced,0.7035,0,0,0,0,1,0.5,0,0.272,0,0,0,0,eat_out_controlled,0.13,0
9000000,3911986.92,1543141.16,30,29,134896.1,51438.04,2036,2,balanced,0.7035,0,0,0,0,1,0.5,0,0.272,0,0,0,0,meal_prep,0.47,0
9000000,3911986.92,1543141.16,30,29,134896.1,51438.04,2036,2,balanced,0.7035,0,0,0,0,1,0.5,0,0.272,0,0,0,0,snack_recovery,0.31,0
9000000,3911986.92,1543141.16,30,29,134896.1,51438.04,2036,2,balanced,0.7035,0,0,0,0,1,0.5,0,0.272,0,0,0,0,vegetarian_meal,0.25,0
9000000,3911986.92,1543141.16,30,29,134896.1,51438.04,2036,2,balanced,0.7035,0,0,0,0,1,0.5,0,0.272,0,0,0,0,sweet_treat,0.02,0
18000000,5121564.67,4226238.71,28,29,176605.68,150937.1,1749,3,strict,0.6626,1,1,0,0,1,0.25,0,0.094,0,1,1,0,home_high_protein,0.98,1
18000000,5121564.67,4226238.71,28,29,176605.68,150937.1,1749,3,strict,0.6626,1,1,0,0,1,0.25,0,0.094,0,1,1,0,eat_out_controlled,0.02,0
18000000,5121564.67,4226238.71,28,29,176605.68,150937.1,1749,3,strict,0.6626,1,1,0,0,1,0.25,0,0.094,0,1,1,0,meal_prep,0.98,1
18000000,5121564.67,4226238.71,28,29,176605.68,150937.1,1749,3,strict,0.6626,1,1,0,0,1,0.25,0,0.094,0,1,1,0,snack_recovery,0.27,0
18000000,5121564.67,4226238.71,28,29,176605.68,150937.1,1749,3,strict,0.6626,1,1,0,0,1,0.25,0,0.094,0,1,1,0,vegetarian_meal,0.98,1
18000000,5121564.67,4226238.71,28,29,176605.68,150937.1,1749,3,strict,0.6626,1,1,0,0,1,0.25,0,0.094,0,1,1,0,sweet_treat,0.02,0
45000000,19221654.52,17040939.86,20,30,640721.82,852046.99,2885,0,balanced,0.4642,0,0,0,0,1,0.5,0,0.5636,0,0,0,0,home_high_protein,0.73,1
45000000,19221654.52,17040939.86,20,30,640721.82,852046.99,2885,0,balanced,0.4642,0,0,0,0,1,0.5,0,0.5636,0,0,0,0,eat_out_controlled,0.57,0
45000000,19221654.52,17040939.86,20,30,640721.82,852046.99,2885,0,balanced,0.4642,0,0,0,0,1,0.5,0,0.5636,0,0,0,0,meal_prep,0.73,1
45000000,19221654.52,17040939.86,20,30,640721.82,852046.99,2885,0,balanced,0.4642,0,0,0,0,1,0.5,0,0.5636,0,0,0,0,snack_recovery,0.57,0
45000000,19221654.52,17040939.86,20,30,640721.82,852046.99,2885,0,balanced,0.4642,0,0,0,0,1,0.5,0,0.5636,0,0,0,0,vegetarian_meal,0.73,1
45000000,19221654.52,17040939.86,20,30,640721.82,852046.99,2885,0,balanced,0.4642,0,0,0,0,1,0.5,0,0.5636,0,0,0,0,sweet_treat,0.23,0
45000000,8695504.87,6941776.35,28,29,299845.0,247920.58,2259,5,strict,0.9801,0,1,1,0,0,0.15,0,0.1596,1,1,1,1,home_high_protein,0.98,1
45000000,8695504.87,6941776.35,28,29,299845.0,247920.58,2259,5,strict,0.9801,0,1,1,0,0,0.15,0,0.1596,1,1,1,1,eat_out_controlled,0.02,0
45000000,8695504.87,6941776.35,28,29,299845.0,247920.58,2259,5,strict,0.9801,0,1,1,0,0,0.15,0,0.1596,1,1,1,1,meal_prep,0.98,1
45000000,8695504.87,6941776.35,28,29,299845.0,247920.58,2259,5,strict,0.9801,0,1,1,0,0,0.15,0,0.1596,1,1,1,1,snack_recovery,0.65,1
45000000,8695504.87,6941776.35,28,29,299845.0,247920.58,2259,5,strict,0.9801,0,1,1,0,0,0.15,0,0.1596,1,1,1,1,vegetarian_meal,0.87,1
45000000,8695504.87,6941776.35,28,29,299845.0,247920.58,2259,5,strict,0.9801,0,1,1,0,0,0.15,0,0.1596,1,1,1,1,sweet_treat,0.02,0
18000000,3935777.33,3677247.09,12,30,131192.58,306437.26,3042,0,strict,0.1039,0,0,1,1,0,0.5,0,0.2004,0,1,1,1,home_high_protein,0.98,1
18000000,3935777.33,3677247.09,12,30,131192.58,306437.26,3042,0,strict,0.1039,0,0,1,1,0,0.5,0,0.2004,0,1,1,1,eat_out_controlled,0.03,0
18000000,3935777.33,3677247.09,12,30,131192.58,306437.26,3042,0,strict,0.1039,0,0,1,1,0,0.5,0,0.2004,0,1,1,1,meal_prep,0.98,1
18000000,3935777.33,3677247.09,12,30,131192.58,306437.26,3042,0,strict,0.1039,0,0,1,1,0,0.5,0,0.2004,0,1,1,1,snack_recovery,0.51,0
